protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,gene1,gene2
9606.ENSP00000398273,9606.ENSP00000356172,0,0,0,0,678,0,130,708,SOX5,SOX13
9606.ENSP00000398273,9606.ENSP00000369889,0,0,0,64,56,0,746,755,SOX5,COL2A1
9606.ENSP00000398273,9606.ENSP00000327048,0,0,0,0,0,0,880,880,SOX5,MAF
9606.ENSP00000398273,9606.ENSP00000266517,0,0,0,0,0,0,901,901,SOX5,ETNK1
9606.ENSP00000398273,9606.ENSP00000387356,0,0,0,0,0,0,719,718,SOX5,ACAN
9606.ENSP00000398342,9606.ENSP00000301242,0,0,0,0,0,0,764,764,PPP1R14D,PPP1R14A
9606.ENSP00000398342,9606.ENSP00000310117,0,0,0,0,0,0,900,900,PPP1R14D,PPP1R14B
9606.ENSP00000398342,9606.ENSP00000355260,0,0,0,0,0,0,829,829,PPP1R14D,PPP1R14C
9606.ENSP00000398481,9606.ENSP00000344087,0,0,0,0,0,0,829,829,CADPS2,AUTS2
9606.ENSP00000398481,9606.ENSP00000361214,0,0,0,109,0,0,814,827,CADPS2,NRG3
9606.ENSP00000398523,9606.ENSP00000358994,0,0,0,0,677,0,325,772,CALCOCO2,MYO6
9606.ENSP00000398523,9606.ENSP00000329507,0,0,0,0,0,0,804,804,CALCOCO2,CD300C
9606.ENSP00000398523,9606.ENSP00000025008,0,0,0,0,653,0,963,986,CALCOCO2,RB1CC1
9606.ENSP00000398523,9606.ENSP00000363970,0,0,0,0,688,0,718,908,CALCOCO2,MAP1LC3A
9606.ENSP00000398523,9606.ENSP00000266458,0,0,0,0,456,0,753,860,CALCOCO2,GABARAPL1
9606.ENSP00000398523,9606.ENSP00000374455,0,0,0,0,270,0,812,856,CALCOCO2,SQSTM1
9606.ENSP00000398523,9606.ENSP00000343023,0,0,0,70,0,0,721,729,CALCOCO2,SP100
9606.ENSP00000398523,9606.ENSP00000354777,0,0,0,0,798,0,876,974,CALCOCO2,TBKBP1
9606.ENSP00000398523,9606.ENSP00000368022,0,0,0,62,131,0,884,897,CALCOCO2,OPTN
9606.ENSP00000398523,9606.ENSP00000306565,0,0,0,0,0,0,737,737,CALCOCO2,ISG20
9606.ENSP00000398523,9606.ENSP00000435460,0,0,0,0,972,0,989,999,CALCOCO2,LGALS8
9606.ENSP00000398523,9606.ENSP00000349785,0,0,0,0,888,0,988,998,CALCOCO2,MAP1LC3C
9606.ENSP00000398560,9606.ENSP00000304283,0,0,0,0,397,800,443,926,SPATA13,RAC3
9606.ENSP00000398560,9606.ENSP00000432305,0,0,0,0,0,0,703,702,SPATA13,SPA17
9606.ENSP00000398560,9606.ENSP00000257430,0,0,0,62,500,900,366,966,SPATA13,APC
9606.ENSP00000398560,9606.ENSP00000316845,0,0,0,0,270,800,78,853,SPATA13,ARHGEF4
9606.ENSP00000398560,9606.ENSP00000442954,0,0,0,63,60,800,0,808,SPATA13,APC2
9606.ENSP00000398560,9606.ENSP00000478767,0,0,0,0,56,0,730,734,SPATA13,PPP1R9B
9606.ENSP00000398560,9606.ENSP00000249071,0,0,0,0,397,800,421,924,SPATA13,RAC2
9606.ENSP00000398568,9606.ENSP00000303939,0,0,0,159,0,0,801,825,PRF1,CTLA4
9606.ENSP00000398568,9606.ENSP00000438038,0,0,0,87,0,0,740,752,PRF1,KLRC1
9606.ENSP00000398568,9606.ENSP00000263863,0,0,0,783,0,0,942,987,PRF1,GNLY
9606.ENSP00000398568,9606.ENSP00000216338,0,0,0,783,0,0,518,890,PRF1,GZMH
9606.ENSP00000398568,9606.ENSP00000354335,0,0,0,183,0,0,720,761,PRF1,MPEG1
9606.ENSP00000398568,9606.ENSP00000357425,0,0,0,0,0,0,721,721,PRF1,SMPDL3A
9606.ENSP00000398568,9606.ENSP00000207549,0,0,0,76,0,0,720,730,PRF1,UNC13D
9606.ENSP00000398568,9606.ENSP00000398698,0,0,0,98,0,0,786,798,PRF1,TNF
9606.ENSP00000398568,9606.ENSP00000296545,0,0,0,0,0,0,769,768,PRF1,IL15
9606.ENSP00000398568,9606.ENSP00000011653,0,0,0,160,0,0,862,879,PRF1,CD4
9606.ENSP00000398568,9606.ENSP00000354782,0,0,0,545,0,0,595,807,PRF1,CD247
9606.ENSP00000398568,9606.ENSP00000433847,0,0,0,0,0,0,710,710,PRF1,B3GAT1
9606.ENSP00000398568,9606.ENSP00000363089,0,0,0,70,0,0,698,708,PRF1,TLR4
9606.ENSP00000398568,9606.ENSP00000342215,0,0,0,143,0,0,665,700,PRF1,KIR2DL3
9606.ENSP00000398568,9606.ENSP00000216223,0,0,0,621,0,0,634,855,PRF1,IL2RB
9606.ENSP00000398568,9606.ENSP00000229135,0,0,0,162,0,0,779,807,PRF1,IFNG
9606.ENSP00000398568,9606.ENSP00000474412,0,0,0,295,0,0,601,706,PRF1,CCL5
9606.ENSP00000398568,9606.ENSP00000231009,0,0,0,287,0,0,672,756,PRF1,GZMK
9606.ENSP00000398568,9606.ENSP00000216341,0,0,0,780,462,900,990,999,PRF1,GZMB
9606.ENSP00000398568,9606.ENSP00000342156,0,0,0,213,0,0,720,770,PRF1,NCR3
9606.ENSP00000398568,9606.ENSP00000291890,0,0,0,83,0,0,768,778,PRF1,NCR1
9606.ENSP00000398568,9606.ENSP00000365380,0,0,0,77,0,0,732,742,PRF1,FOXP3
9606.ENSP00000398568,9606.ENSP00000229402,0,0,0,273,0,0,635,723,PRF1,KLRB1
9606.ENSP00000398568,9606.ENSP00000356946,0,0,0,230,0,0,739,790,PRF1,FCGR3A
9606.ENSP00000398568,9606.ENSP00000358490,0,0,0,565,0,0,634,833,PRF1,CD2
9606.ENSP00000398568,9606.ENSP00000324890,0,0,0,99,0,0,740,756,PRF1,CD28
9606.ENSP00000398568,9606.ENSP00000236147,0,0,0,205,0,0,688,740,PRF1,SELL
9606.ENSP00000398568,9606.ENSP00000221978,0,0,0,784,0,0,460,878,PRF1,NKG7
9606.ENSP00000398568,9606.ENSP00000336769,0,0,0,157,0,0,681,719,PRF1,KIR2DL1
9606.ENSP00000398568,9606.ENSP00000411355,0,0,0,267,0,0,642,726,PRF1,PTPRC
9606.ENSP00000398568,9606.ENSP00000240618,0,0,0,120,0,0,871,881,PRF1,KLRK1
9606.ENSP00000398568,9606.ENSP00000320866,0,0,0,0,270,0,712,781,PRF1,CALR
9606.ENSP00000398568,9606.ENSP00000386559,0,0,0,550,0,0,880,943,PRF1,CD8A
9606.ENSP00000398568,9606.ENSP00000228434,0,0,0,152,0,0,730,761,PRF1,CD69
9606.ENSP00000398568,9606.ENSP00000356694,0,0,0,172,0,0,856,875,PRF1,FASLG
9606.ENSP00000398568,9606.ENSP00000274306,0,0,0,730,0,900,873,996,PRF1,GZMA
9606.ENSP00000398568,9606.ENSP00000266557,0,0,0,137,0,0,710,739,PRF1,CD27
9606.ENSP00000398568,9606.ENSP00000226730,0,0,0,0,0,0,833,832,PRF1,IL2
9606.ENSP00000398568,9606.ENSP00000388620,0,0,0,118,0,0,715,737,PRF1,EOMES
9606.ENSP00000398568,9606.ENSP00000362795,0,0,0,230,0,0,668,733,PRF1,CXCR3
9606.ENSP00000398568,9606.ENSP00000357012,0,0,0,314,0,0,595,710,PRF1,CD244
9606.ENSP00000398568,9606.ENSP00000480132,0,0,0,0,0,0,802,802,PRF1,NCAM1
9606.ENSP00000398568,9606.ENSP00000177694,0,0,0,341,0,0,722,809,PRF1,TBX21
9606.ENSP00000398568,9606.ENSP00000246657,0,0,0,162,0,0,702,739,PRF1,CCR7
9606.ENSP00000398568,9606.ENSP00000371333,0,0,0,340,0,0,738,819,PRF1,KLRD1
9606.ENSP00000398568,9606.ENSP00000433642,0,0,0,216,0,0,738,785,PRF1,FCGR3B
9606.ENSP00000398568,9606.ENSP00000242465,0,0,0,141,270,0,984,989,PRF1,SRGN
9606.ENSP00000398568,9606.ENSP00000412237,0,0,0,0,0,0,739,738,PRF1,IL10
9606.ENSP00000398568,9606.ENSP00000356540,0,0,0,135,0,0,689,719,PRF1,STX11
9606.ENSP00000398632,9606.ENSP00000479618,0,0,0,70,0,0,720,728,CD44,MYC
9606.ENSP00000398632,9606.ENSP00000369293,0,0,0,0,0,0,712,711,CD44,IL2RA
9606.ENSP00000398632,9606.ENSP00000264246,0,0,0,62,0,0,696,702,CD44,CD80
9606.ENSP00000398632,9606.ENSP00000269305,0,0,0,0,385,0,688,800,CD44,TP53
9606.ENSP00000398632,9606.ENSP00000275493,0,0,0,99,753,0,989,997,CD44,EGFR
9606.ENSP00000398632,9606.ENSP00000327599,0,0,0,0,56,0,936,937,CD44,CLEC4G
9606.ENSP00000398632,9606.ENSP00000369889,0,0,0,0,0,600,431,762,CD44,COL2A1
9606.ENSP00000398632,9606.ENSP00000230990,0,0,0,75,270,0,930,948,CD44,HBEGF
9606.ENSP00000398632,9606.ENSP00000359073,0,0,0,62,0,800,150,826,CD44,VAV3
9606.ENSP00000398632,9606.ENSP00000319635,0,0,0,62,0,0,971,971,CD44,CXCR2
9606.ENSP00000398632,9606.ENSP00000386884,0,0,0,63,0,0,927,928,CD44,CXCR4
9606.ENSP00000398632,9606.ENSP00000277541,0,0,0,0,0,0,722,722,CD44,NOTCH1
9606.ENSP00000398632,9606.ENSP00000387356,0,0,0,0,0,0,816,816,CD44,ACAN
9606.ENSP00000398632,9606.ENSP00000360916,0,0,0,0,270,800,454,913,CD44,VAV2
9606.ENSP00000398632,9606.ENSP00000385675,0,0,0,88,0,0,735,748,CD44,IL6
9606.ENSP00000398632,9606.ENSP00000256178,0,0,0,0,0,900,373,934,CD44,LYVE1
9606.ENSP00000398632,9606.ENSP00000229135,0,0,0,0,0,0,760,760,CD44,IFNG
9606.ENSP00000398632,9606.ENSP00000216223,0,0,0,0,0,0,715,715,CD44,IL2RB
9606.ENSP00000398632,9606.ENSP00000474412,0,0,0,62,0,0,954,955,CD44,CCL5
9606.ENSP00000398632,9606.ENSP00000378856,0,0,0,89,166,0,992,993,CD44,LGALS9
9606.ENSP00000398632,9606.ENSP00000268182,0,0,0,110,270,800,968,995,CD44,IQGAP1
9606.ENSP00000398632,9606.ENSP00000380227,0,0,0,76,270,0,946,960,CD44,ITGA4
9606.ENSP00000398632,9606.ENSP00000264144,0,0,0,62,0,600,325,724,CD44,LAMC2
9606.ENSP00000398632,9606.ENSP00000312326,0,0,0,0,0,0,759,759,CD44,AOC3
9606.ENSP00000398632,9606.ENSP00000363089,0,0,0,96,0,0,988,989,CD44,TLR4
9606.ENSP00000398632,9606.ENSP00000229239,0,0,0,62,0,0,707,712,CD44,GAPDH
9606.ENSP00000398632,9606.ENSP00000349252,0,0,0,62,0,0,707,713,CD44,ITGAL
9606.ENSP00000398632,9606.ENSP00000009530,0,0,0,90,676,720,989,998,CD44,CD74
9606.ENSP00000398632,9606.ENSP00000342235,0,0,0,0,270,0,720,787,CD44,ERBB4
9606.ENSP00000398632,9606.ENSP00000386559,0,0,0,62,0,0,867,869,CD44,CD8A
9606.ENSP00000398632,9606.ENSP00000219070,0,0,0,68,0,600,698,877,CD44,MMP2
9606.ENSP00000398632,9606.ENSP00000368678,0,0,0,0,0,0,704,704,CD44,AGRN
9606.ENSP00000398632,9606.ENSP00000265709,0,0,0,0,213,800,628,936,CD44,ANK1
9606.ENSP00000398632,9606.ENSP00000346671,0,0,0,0,281,0,698,773,CD44,FYN
9606.ENSP00000398632,9606.ENSP00000337825,0,0,0,0,501,0,986,992,CD44,LCK
9606.ENSP00000398632,9606.ENSP00000306157,0,0,0,77,0,0,744,753,CD44,IL7R
9606.ENSP00000398632,9606.ENSP00000365851,0,0,0,0,0,0,730,729,CD44,BMI1
9606.ENSP00000398632,9606.ENSP00000228434,0,0,0,69,56,0,842,848,CD44,CD69
9606.ENSP00000398632,9606.ENSP00000411355,0,0,0,84,342,0,887,926,CD44,PTPRC
9606.ENSP00000398632,9606.ENSP00000399679,0,0,0,0,0,0,843,843,CD44,PRG4
9606.ENSP00000398632,9606.ENSP00000264832,0,0,0,98,0,0,904,909,CD44,ICAM1
9606.ENSP00000398632,9606.ENSP00000354487,0,0,0,0,0,0,713,713,CD44,ZEB1
9606.ENSP00000398632,9606.ENSP00000483985,0,0,0,0,0,0,880,880,CD44,CD24
9606.ENSP00000398632,9606.ENSP00000263735,0,0,0,0,0,0,897,897,CD44,EPCAM
9606.ENSP00000398632,9606.ENSP00000378517,0,0,0,62,627,800,989,999,CD44,SPP1
9606.ENSP00000398632,9606.ENSP00000379140,0,0,0,0,0,0,801,801,CD44,CXCL12
9606.ENSP00000398632,9606.ENSP00000218388,0,0,0,159,0,0,952,958,CD44,TIMP1
9606.ENSP00000398632,9606.ENSP00000361359,0,0,0,62,0,0,709,715,CD44,CD40
9606.ENSP00000398632,9606.ENSP00000480791,0,0,0,0,0,0,854,854,CD44,FGF1
9606.ENSP00000398632,9606.ENSP00000236147,0,0,0,73,56,0,888,893,CD44,SELL
9606.ENSP00000398632,9606.ENSP00000353408,0,0,0,185,563,0,988,995,CD44,MSN
9606.ENSP00000398632,9606.ENSP00000263686,0,0,0,0,66,0,987,987,CD44,SELP
9606.ENSP00000398632,9606.ENSP00000426809,0,0,0,0,0,0,892,892,CD44,PROM1
9606.ENSP00000398632,9606.ENSP00000284240,0,0,0,0,0,0,895,894,CD44,THY1
9606.ENSP00000398632,9606.ENSP00000361405,0,0,0,0,213,600,989,996,CD44,MMP9
9606.ENSP00000398632,9606.ENSP00000323588,0,0,0,0,0,0,814,814,CD44,SOX2
9606.ENSP00000398632,9606.ENSP00000295897,0,0,0,0,0,0,803,803,CD44,ALB
9606.ENSP00000398632,9606.ENSP00000363827,0,0,0,0,0,0,881,881,CD44,HSPG2
9606.ENSP00000398632,9606.ENSP00000379350,0,0,0,96,273,0,889,920,CD44,ITGB1
9606.ENSP00000398632,9606.ENSP00000435460,0,0,0,0,78,0,838,845,CD44,LGALS8
9606.ENSP00000398632,9606.ENSP00000261799,0,0,0,62,0,0,700,706,CD44,PDGFRB
9606.ENSP00000398632,9606.ENSP00000305988,0,0,0,64,0,0,880,882,CD44,ALCAM
9606.ENSP00000398632,9606.ENSP00000261769,0,0,0,0,0,0,783,783,CD44,CDH1
9606.ENSP00000398632,9606.ENSP00000294489,0,0,0,63,0,0,921,923,CD44,PDPN
9606.ENSP00000398632,9606.ENSP00000333769,0,0,0,0,270,0,983,988,CD44,BSG
9606.ENSP00000398632,9606.ENSP00000242465,0,0,0,145,213,0,981,986,CD44,SRGN
9606.ENSP00000398632,9606.ENSP00000317985,0,0,0,0,56,900,589,957,CD44,ROCK2
9606.ENSP00000398632,9606.ENSP00000373539,0,0,0,0,0,900,408,938,CD44,STAB2
9606.ENSP00000398632,9606.ENSP00000220003,0,0,0,0,300,0,721,796,CD44,CSK
9606.ENSP00000398632,9606.ENSP00000229307,0,0,0,0,0,800,946,988,CD44,NANOG
9606.ENSP00000398632,9606.ENSP00000265077,0,0,0,62,409,0,988,993,CD44,VCAN
9606.ENSP00000398632,9606.ENSP00000349932,0,0,0,0,58,0,746,751,CD44,PTPRS
9606.ENSP00000398632,9606.ENSP00000265171,0,0,0,0,0,0,863,863,CD44,EGF
9606.ENSP00000398632,9606.ENSP00000384136,0,0,0,66,402,0,983,990,CD44,RDX
9606.ENSP00000398632,9606.ENSP00000357206,0,0,0,0,0,0,716,715,CD44,NES
9606.ENSP00000398632,9606.ENSP00000257770,0,0,0,177,0,0,887,903,CD44,NT5E
9606.ENSP00000398632,9606.ENSP00000398698,0,0,0,63,0,0,734,740,CD44,TNF
9606.ENSP00000398632,9606.ENSP00000372170,0,0,0,0,0,0,726,726,CD44,MSX1
9606.ENSP00000398632,9606.ENSP00000280612,0,0,0,0,486,0,988,993,CD44,SLC7A11
9606.ENSP00000398632,9606.ENSP00000264039,0,0,0,0,270,0,707,777,CD44,GPC1
9606.ENSP00000398632,9606.ENSP00000260227,0,0,0,65,270,600,919,975,CD44,MMP7
9606.ENSP00000398632,9606.ENSP00000371420,0,0,0,90,0,0,722,736,CD44,GPNMB
9606.ENSP00000398632,9606.ENSP00000264498,0,0,0,62,480,0,988,994,CD44,FGF2
9606.ENSP00000398632,9606.ENSP00000371958,0,0,0,84,486,0,784,889,CD44,CD9
9606.ENSP00000398632,9606.ENSP00000353238,0,0,0,62,0,0,799,803,CD44,SPN
9606.ENSP00000398632,9606.ENSP00000361818,0,0,0,64,0,0,883,886,CD44,SDC4
9606.ENSP00000398632,9606.ENSP00000367408,0,0,0,0,0,0,788,788,CD44,CASK
9606.ENSP00000398632,9606.ENSP00000431418,0,0,0,0,56,0,814,817,CD44,NTRK1
9606.ENSP00000398632,9606.ENSP00000349477,0,0,0,0,56,0,699,703,CD44,KLRG1
9606.ENSP00000398632,9606.ENSP00000437940,0,0,0,0,0,0,814,813,CD44,CD19
9606.ENSP00000398632,9606.ENSP00000346032,0,0,0,162,0,0,783,810,CD44,ANXA2
9606.ENSP00000398632,9606.ENSP00000237612,0,0,0,0,0,0,794,794,CD44,ABCG2
9606.ENSP00000398632,9606.ENSP00000226279,0,0,0,62,0,0,704,711,CD44,CD38
9606.ENSP00000398632,9606.ENSP00000303939,0,0,0,0,0,0,743,743,CD44,CTLA4
9606.ENSP00000398632,9606.ENSP00000457421,0,0,0,0,0,0,845,844,CD44,PECAM1
9606.ENSP00000398632,9606.ENSP00000349588,0,0,0,0,0,800,123,817,CD44,ANK2
9606.ENSP00000398632,9606.ENSP00000259915,0,0,0,0,0,0,861,861,CD44,POU5F1
9606.ENSP00000398632,9606.ENSP00000261349,0,0,0,0,0,0,952,952,CD44,LRP6
9606.ENSP00000398632,9606.ENSP00000222390,0,0,0,72,305,0,959,971,CD44,HGF
9606.ENSP00000398632,9606.ENSP00000263923,0,0,0,0,0,0,875,875,CD44,KDR
9606.ENSP00000398632,9606.ENSP00000353475,0,0,0,0,0,0,954,954,CD44,CLDN7
9606.ENSP00000398632,9606.ENSP00000300060,0,0,0,135,0,0,804,822,CD44,ANPEP
9606.ENSP00000398632,9606.ENSP00000306991,0,0,0,62,0,0,752,757,CD44,HAS2
9606.ENSP00000398632,9606.ENSP00000377492,0,0,0,0,213,900,989,999,CD44,HMMR
9606.ENSP00000398632,9606.ENSP00000364694,0,0,0,0,0,0,839,839,CD44,ASPN
9606.ENSP00000398632,9606.ENSP00000365380,0,0,0,0,0,0,804,804,CD44,FOXP3
9606.ENSP00000398632,9606.ENSP00000345259,0,0,0,0,213,0,884,905,CD44,EPB41
9606.ENSP00000398632,9606.ENSP00000324532,0,0,0,0,145,600,223,711,CD44,LAMA3
9606.ENSP00000398632,9606.ENSP00000221930,0,0,0,99,0,0,801,812,CD44,TGFB1
9606.ENSP00000398632,9606.ENSP00000286827,0,0,0,0,503,800,969,996,CD44,TIAM1
9606.ENSP00000398632,9606.ENSP00000362680,0,0,0,0,681,0,957,985,CD44,SRC
9606.ENSP00000398632,9606.ENSP00000252486,0,0,0,0,0,0,962,962,CD44,APOE
9606.ENSP00000398632,9606.ENSP00000386896,0,0,0,59,0,0,721,726,CD44,ITGA6
9606.ENSP00000398632,9606.ENSP00000254301,0,0,0,161,78,0,773,809,CD44,LGALS3
9606.ENSP00000398632,9606.ENSP00000280772,0,0,0,0,0,800,190,831,CD44,ANK3
9606.ENSP00000398632,9606.ENSP00000264187,0,0,0,0,0,0,906,906,CD44,NID1
9606.ENSP00000398632,9606.ENSP00000310036,0,0,0,0,0,0,888,888,CD44,CD34
9606.ENSP00000398632,9606.ENSP00000269571,0,0,0,0,739,800,989,999,CD44,ERBB2
9606.ENSP00000398632,9606.ENSP00000380942,0,0,0,0,270,800,939,990,CD44,ARHGEF12
9606.ENSP00000398632,9606.ENSP00000294728,0,0,0,63,0,0,950,952,CD44,VCAM1
9606.ENSP00000398632,9606.ENSP00000011653,0,0,0,62,213,0,933,946,CD44,CD4
9606.ENSP00000398632,9606.ENSP00000284818,0,0,0,141,0,0,982,984,CD44,LY96
9606.ENSP00000398632,9606.ENSP00000356399,0,0,0,97,0,0,699,716,CD44,CFH
9606.ENSP00000398632,9606.ENSP00000297268,0,0,0,62,213,600,317,771,CD44,COL1A2
9606.ENSP00000398632,9606.ENSP00000393312,0,0,0,62,410,0,830,898,CD44,FGFR1
9606.ENSP00000398632,9606.ENSP00000332049,0,0,0,80,0,0,715,726,CD44,CD86
9606.ENSP00000398632,9606.ENSP00000327336,0,0,0,62,0,0,794,798,CD44,BGN
9606.ENSP00000398632,9606.ENSP00000370542,0,0,0,62,0,0,822,826,CD44,SDC1
9606.ENSP00000398632,9606.ENSP00000297785,0,0,0,0,0,0,846,845,CD44,ALDH1A1
9606.ENSP00000398632,9606.ENSP00000226730,0,0,0,0,0,0,756,756,CD44,IL2
9606.ENSP00000398632,9606.ENSP00000260010,0,0,0,92,0,0,972,974,CD44,TLR2
9606.ENSP00000398632,9606.ENSP00000317272,0,0,0,76,483,0,987,993,CD44,MET
9606.ENSP00000398632,9606.ENSP00000337261,0,0,0,0,270,800,933,989,CD44,ARHGEF1
9606.ENSP00000398632,9606.ENSP00000357722,0,0,0,71,0,0,880,883,CD44,S100A8
9606.ENSP00000398632,9606.ENSP00000242261,0,0,0,56,0,800,703,939,CD44,TWIST1
9606.ENSP00000398632,9606.ENSP00000482581,0,0,0,72,0,800,371,873,CD44,TWIST2
9606.ENSP00000398632,9606.ENSP00000454623,0,0,0,62,0,0,816,819,CD44,ITGAX
9606.ENSP00000398632,9606.ENSP00000337040,0,0,0,0,0,0,704,704,CD44,UNC119
9606.ENSP00000398632,9606.ENSP00000324890,0,0,0,62,0,0,744,750,CD44,CD28
9606.ENSP00000398632,9606.ENSP00000308208,0,0,0,111,0,0,988,989,CD44,MMP14
9606.ENSP00000398632,9606.ENSP00000267101,0,0,0,0,0,0,703,703,CD44,ERBB3
9606.ENSP00000398632,9606.ENSP00000256509,0,0,0,0,0,0,951,951,CD44,CHL1
9606.ENSP00000398632,9606.ENSP00000478570,0,0,0,0,0,0,741,741,CD44,VEGFA
9606.ENSP00000398632,9606.ENSP00000288135,0,0,0,0,0,0,831,831,CD44,KIT
9606.ENSP00000398632,9606.ENSP00000362299,0,0,0,109,0,0,884,892,CD44,ENG
9606.ENSP00000398632,9606.ENSP00000356671,0,0,0,0,0,0,927,927,CD44,SERPINC1
9606.ENSP00000398632,9606.ENSP00000356042,0,0,0,64,698,0,990,996,CD44,EZR
9606.ENSP00000398632,9606.ENSP00000412237,0,0,0,0,0,0,707,706,CD44,IL10
9606.ENSP00000398632,9606.ENSP00000244050,0,0,0,0,0,0,712,711,CD44,SNAI1
9606.ENSP00000398632,9606.ENSP00000225964,0,0,0,85,213,600,478,829,CD44,COL1A1
9606.ENSP00000398632,9606.ENSP00000331736,0,0,0,0,478,600,989,997,CD44,SELE
9606.ENSP00000398632,9606.ENSP00000264036,0,0,0,53,0,0,780,782,CD44,MCAM
9606.ENSP00000398632,9606.ENSP00000364133,0,0,0,0,502,0,769,880,CD44,TGFBR1
9606.ENSP00000398632,9606.ENSP00000472929,0,0,0,62,0,800,392,875,CD44,VAV1
9606.ENSP00000398632,9606.ENSP00000346839,0,0,0,62,270,800,990,998,CD44,FN1
9606.ENSP00000398632,9606.ENSP00000246657,0,0,0,74,0,0,712,721,CD44,CCR7
9606.ENSP00000398632,9606.ENSP00000371554,0,0,0,0,0,0,900,900,CD44,SOD3
9606.ENSP00000398632,9606.ENSP00000441691,0,0,0,85,0,0,852,859,CD44,ITGAM
9606.ENSP00000398632,9606.ENSP00000428924,0,0,0,63,56,0,711,722,CD44,LYN
9606.ENSP00000398632,9606.ENSP00000452786,0,0,0,118,0,0,702,726,CD44,ITGB3
9606.ENSP00000398637,9606.ENSP00000353210,0,0,0,0,0,0,770,770,ARL13A,ARL9
9606.ENSP00000398655,9606.ENSP00000263967,0,0,0,62,104,800,234,853,ITK,PIK3CA
9606.ENSP00000398655,9606.ENSP00000264246,0,0,0,76,0,900,341,933,ITK,CD80
9606.ENSP00000398655,9606.ENSP00000046794,0,0,0,637,882,900,989,999,ITK,LCP2
9606.ENSP00000398655,9606.ENSP00000264316,0,0,0,226,0,800,82,845,ITK,TXK
9606.ENSP00000398655,9606.ENSP00000363117,0,0,0,79,0,900,98,909,ITK,FGR
9606.ENSP00000398655,9606.ENSP00000353331,0,0,0,0,104,0,724,742,ITK,KIRREL2
9606.ENSP00000398655,9606.ENSP00000360916,0,0,0,49,78,800,108,822,ITK,VAV2
9606.ENSP00000398655,9606.ENSP00000482457,0,0,0,64,259,900,278,943,ITK,PLCG2
9606.ENSP00000398655,9606.ENSP00000370912,0,0,0,0,0,800,58,803,ITK,TEC
9606.ENSP00000398655,9606.ENSP00000353099,0,0,0,66,0,900,99,908,ITK,HLA-DRB1
9606.ENSP00000398655,9606.ENSP00000337825,0,0,0,408,213,900,154,955,ITK,LCK
9606.ENSP00000398655,9606.ENSP00000386559,0,0,0,347,56,0,595,728,ITK,CD8A
9606.ENSP00000398655,9606.ENSP00000300692,0,0,0,592,0,900,500,977,ITK,CD3D
9606.ENSP00000398655,9606.ENSP00000392812,0,0,0,82,0,800,195,839,ITK,PIK3R5
9606.ENSP00000398655,9606.ENSP00000378845,0,0,0,163,496,900,679,984,ITK,LAT
9606.ENSP00000398655,9606.ENSP00000222254,0,0,0,0,102,800,276,858,ITK,PIK3R2
9606.ENSP00000398655,9606.ENSP00000264033,0,0,0,0,353,900,694,978,ITK,CBL
9606.ENSP00000398655,9606.ENSP00000303939,0,0,0,136,56,0,932,940,ITK,CTLA4
9606.ENSP00000398655,9606.ENSP00000358490,0,0,0,771,270,0,409,892,ITK,CD2
9606.ENSP00000398655,9606.ENSP00000362680,0,0,0,0,270,900,150,932,ITK,SRC
9606.ENSP00000398655,9606.ENSP00000011653,0,0,0,660,57,900,647,987,ITK,CD4
9606.ENSP00000398655,9606.ENSP00000378786,0,0,0,86,0,900,67,907,ITK,HLA-DRA
9606.ENSP00000398655,9606.ENSP00000354566,0,0,0,871,0,900,376,991,ITK,CD3E
9606.ENSP00000398655,9606.ENSP00000352138,0,0,0,0,104,0,723,741,ITK,KIRREL
9606.ENSP00000398655,9606.ENSP00000366563,0,0,0,89,104,800,339,877,ITK,PIK3CD
9606.ENSP00000398655,9606.ENSP00000278888,0,0,0,76,76,900,0,907,ITK,MS4A2
9606.ENSP00000398655,9606.ENSP00000472929,0,0,0,120,121,900,964,996,ITK,VAV1
9606.ENSP00000398655,9606.ENSP00000262741,0,0,0,0,102,800,317,866,ITK,PIK3R3
9606.ENSP00000398655,9606.ENSP00000275493,0,0,0,0,667,0,160,707,ITK,EGFR
9606.ENSP00000398655,9606.ENSP00000359073,0,0,0,49,78,800,126,826,ITK,VAV3
9606.ENSP00000398655,9606.ENSP00000216223,0,0,0,626,0,0,475,795,ITK,IL2RB
9606.ENSP00000398655,9606.ENSP00000264972,0,0,0,684,0,900,290,975,ITK,ZAP70
9606.ENSP00000398655,9606.ENSP00000352121,0,0,0,119,104,800,325,879,ITK,PIK3CG
9606.ENSP00000398655,9606.ENSP00000306157,0,0,0,629,56,0,380,763,ITK,IL7R
9606.ENSP00000398655,9606.ENSP00000346671,0,0,0,108,486,900,137,955,ITK,FYN
9606.ENSP00000398655,9606.ENSP00000227348,0,0,0,650,0,0,207,710,ITK,CRTAM
9606.ENSP00000398655,9606.ENSP00000339186,0,0,0,537,156,900,316,969,ITK,GRAP2
9606.ENSP00000398655,9606.ENSP00000428056,0,0,0,0,316,800,409,912,ITK,PIK3R1
9606.ENSP00000398655,9606.ENSP00000456226,0,0,0,0,0,900,0,900,ITK,PRRT2
9606.ENSP00000398655,9606.ENSP00000483570,0,0,0,0,213,900,82,921,ITK,BTK
9606.ENSP00000398655,9606.ENSP00000224337,0,0,0,62,302,900,480,961,ITK,BLNK
